run,ccd,url,band,qcgrade,pn_index,pn_name,pn_ra,pn_dec,pn_size,num_panels
380083,3,http://www.iphas.org/data/images/r380/r380083-3.fits.fz,halpha,D,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
380084,3,http://www.iphas.org/data/images/r380/r380084-3.fits.fz,r,D,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
380085,3,http://www.iphas.org/data/images/r380/r380085-3.fits.fz,i,D,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
380086,3,http://www.iphas.org/data/images/r380/r380086-3.fits.fz,halpha,D,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
380087,3,http://www.iphas.org/data/images/r380/r380087-3.fits.fz,r,D,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
380088,3,http://www.iphas.org/data/images/r380/r380088-3.fits.fz,i,D,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
414150,2,http://www.iphas.org/data/images/r414/r414150-2.fits.fz,halpha,A++,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
414151,2,http://www.iphas.org/data/images/r414/r414151-2.fits.fz,r,A++,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
414152,2,http://www.iphas.org/data/images/r414/r414152-2.fits.fz,i,A++,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
921836,3,http://www.iphas.org/data/images/r921/r921836-3.fits.fz,halpha,A,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
921837,3,http://www.iphas.org/data/images/r921/r921837-3.fits.fz,r,A,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
921838,3,http://www.iphas.org/data/images/r921/r921838-3.fits.fz,i,A,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
921839,3,http://www.iphas.org/data/images/r921/r921839-3.fits.fz,halpha,A,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
921840,3,http://www.iphas.org/data/images/r921/r921840-3.fits.fz,r,A,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
921841,3,http://www.iphas.org/data/images/r921/r921841-3.fits.fz,i,A,4,Su Objet 2,3.4511249999999998,65.80424722222222,0.018333333333333333,15
478226,4,http://www.iphas.org/data/images/r478/r478226-4.fits.fz,halpha,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
478227,4,http://www.iphas.org/data/images/r478/r478227-4.fits.fz,r,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
478228,4,http://www.iphas.org/data/images/r478/r478228-4.fits.fz,i,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
478229,4,http://www.iphas.org/data/images/r478/r478229-4.fits.fz,halpha,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
478230,4,http://www.iphas.org/data/images/r478/r478230-4.fits.fz,r,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
478231,4,http://www.iphas.org/data/images/r478/r478231-4.fits.fz,i,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
480267,2,http://www.iphas.org/data/images/r480/r480267-2.fits.fz,halpha,A,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
480268,2,http://www.iphas.org/data/images/r480/r480268-2.fits.fz,r,A,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
480269,2,http://www.iphas.org/data/images/r480/r480269-2.fits.fz,i,A,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
528450,4,http://www.iphas.org/data/images/r528/r528450-4.fits.fz,halpha,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
528451,4,http://www.iphas.org/data/images/r528/r528451-4.fits.fz,r,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
528452,4,http://www.iphas.org/data/images/r528/r528452-4.fits.fz,i,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
528453,4,http://www.iphas.org/data/images/r528/r528453-4.fits.fz,halpha,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
528454,4,http://www.iphas.org/data/images/r528/r528454-4.fits.fz,r,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
528455,4,http://www.iphas.org/data/images/r528/r528455-4.fits.fz,i,A++,5,MoMi 4,7.338166666666665,62.72569166666667,0.09000000000000001,15
480279,2,http://www.iphas.org/data/images/r480/r480279-2.fits.fz,halpha,A+,6,Ou 2,7.7381666666666655,61.41038888888889,0.021666666666666667,6
480280,2,http://www.iphas.org/data/images/r480/r480280-2.fits.fz,r,A+,6,Ou 2,7.7381666666666655,61.41038888888889,0.021666666666666667,6
480281,2,http://www.iphas.org/data/images/r480/r480281-2.fits.fz,i,A+,6,Ou 2,7.7381666666666655,61.41038888888889,0.021666666666666667,6
480282,2,http://www.iphas.org/data/images/r480/r480282-2.fits.fz,halpha,A+,6,Ou 2,7.7381666666666655,61.41038888888889,0.021666666666666667,6
480283,2,http://www.iphas.org/data/images/r480/r480283-2.fits.fz,r,A+,6,Ou 2,7.7381666666666655,61.41038888888889,0.021666666666666667,6
480284,2,http://www.iphas.org/data/images/r480/r480284-2.fits.fz,i,A+,6,Ou 2,7.7381666666666655,61.41038888888889,0.021666666666666667,6
419256,4,http://www.iphas.org/data/images/r419/r419256-4.fits.fz,halpha,A,9,StDr Objet 18,11.277,62.129755555555555,0.006666666666666667,6
419257,4,http://www.iphas.org/data/images/r419/r419257-4.fits.fz,r,A,9,StDr Objet 18,11.277,62.129755555555555,0.006666666666666667,6
419258,4,http://www.iphas.org/data/images/r419/r419258-4.fits.fz,i,A,9,StDr Objet 18,11.277,62.129755555555555,0.006666666666666667,6
419259,4,http://www.iphas.org/data/images/r419/r419259-4.fits.fz,halpha,A,9,StDr Objet 18,11.277,62.129755555555555,0.006666666666666667,6
419260,4,http://www.iphas.org/data/images/r419/r419260-4.fits.fz,r,A,9,StDr Objet 18,11.277,62.129755555555555,0.006666666666666667,6
419261,4,http://www.iphas.org/data/images/r419/r419261-4.fits.fz,i,A,9,StDr Objet 18,11.277,62.129755555555555,0.006666666666666667,6
367345,4,http://www.iphas.org/data/images/r367/r367345-4.fits.fz,halpha,D,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
367346,4,http://www.iphas.org/data/images/r367/r367346-4.fits.fz,r,D,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
367347,4,http://www.iphas.org/data/images/r367/r367347-4.fits.fz,i,D,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
374981,3,http://www.iphas.org/data/images/r374/r374981-3.fits.fz,halpha,A+,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
374982,3,http://www.iphas.org/data/images/r374/r374982-3.fits.fz,r,A+,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
374983,3,http://www.iphas.org/data/images/r374/r374983-3.fits.fz,i,A+,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
530624,3,http://www.iphas.org/data/images/r530/r530624-3.fits.fz,halpha,A++,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
530625,3,http://www.iphas.org/data/images/r530/r530625-3.fits.fz,r,A++,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
530626,3,http://www.iphas.org/data/images/r530/r530626-3.fits.fz,i,A++,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
530627,4,http://www.iphas.org/data/images/r530/r530627-4.fits.fz,halpha,A++,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
530628,4,http://www.iphas.org/data/images/r530/r530628-4.fits.fz,r,A++,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
530629,4,http://www.iphas.org/data/images/r530/r530629-4.fits.fz,i,A++,18,MoMiJi 1,19.18608333333333,60.01463888888889,0.08333333333333333,12
368162,3,http://www.iphas.org/data/images/r368/r368162-3.fits.fz,halpha,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368163,3,http://www.iphas.org/data/images/r368/r368163-3.fits.fz,r,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368164,3,http://www.iphas.org/data/images/r368/r368164-3.fits.fz,i,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368554,2,http://www.iphas.org/data/images/r368/r368554-2.fits.fz,halpha,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368555,2,http://www.iphas.org/data/images/r368/r368555-2.fits.fz,r,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368556,2,http://www.iphas.org/data/images/r368/r368556-2.fits.fz,i,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368557,2,http://www.iphas.org/data/images/r368/r368557-2.fits.fz,halpha,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368558,2,http://www.iphas.org/data/images/r368/r368558-2.fits.fz,r,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368560,2,http://www.iphas.org/data/images/r368/r368560-2.fits.fz,i,A++,22,StDr 55,23.16154166666666,63.991775000000004,0.08333333333333333,9
368509,4,http://www.iphas.org/data/images/r368/r368509-4.fits.fz,halpha,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
368510,4,http://www.iphas.org/data/images/r368/r368510-4.fits.fz,r,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
368511,4,http://www.iphas.org/data/images/r368/r368511-4.fits.fz,i,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
369276,2,http://www.iphas.org/data/images/r369/r369276-2.fits.fz,halpha,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
369277,2,http://www.iphas.org/data/images/r369/r369277-2.fits.fz,r,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
369278,2,http://www.iphas.org/data/images/r369/r369278-2.fits.fz,i,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
369279,2,http://www.iphas.org/data/images/r369/r369279-2.fits.fz,halpha,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
369280,2,http://www.iphas.org/data/images/r369/r369280-2.fits.fz,r,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
369281,2,http://www.iphas.org/data/images/r369/r369281-2.fits.fz,i,A++,29,Ra 52,25.466666666666665,60.75194444444445,0.011666666666666665,9
369721,4,http://www.iphas.org/data/images/r369/r369721-4.fits.fz,halpha,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
369722,4,http://www.iphas.org/data/images/r369/r369722-4.fits.fz,r,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
369723,4,http://www.iphas.org/data/images/r369/r369723-4.fits.fz,i,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
369724,1,http://www.iphas.org/data/images/r369/r369724-1.fits.fz,halpha,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
369725,1,http://www.iphas.org/data/images/r369/r369725-1.fits.fz,r,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
369726,1,http://www.iphas.org/data/images/r369/r369726-1.fits.fz,i,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
370080,2,http://www.iphas.org/data/images/r370/r370080-2.fits.fz,halpha,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
370081,2,http://www.iphas.org/data/images/r370/r370081-2.fits.fz,r,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
370082,2,http://www.iphas.org/data/images/r370/r370082-2.fits.fz,i,A++,34,Pre Objet 4,28.20833333333333,59.663888888888884,0.041666666666666664,9
370027,1,http://www.iphas.org/data/images/r370/r370027-1.fits.fz,halpha,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370028,1,http://www.iphas.org/data/images/r370/r370028-1.fits.fz,r,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370029,1,http://www.iphas.org/data/images/r370/r370029-1.fits.fz,i,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370117,3,http://www.iphas.org/data/images/r370/r370117-3.fits.fz,halpha,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370118,3,http://www.iphas.org/data/images/r370/r370118-3.fits.fz,r,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370119,3,http://www.iphas.org/data/images/r370/r370119-3.fits.fz,i,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370120,3,http://www.iphas.org/data/images/r370/r370120-3.fits.fz,halpha,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370121,3,http://www.iphas.org/data/images/r370/r370121-3.fits.fz,r,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370122,3,http://www.iphas.org/data/images/r370/r370122-3.fits.fz,i,A++,35,Ra 18,28.912499999999994,62.67222222222222,0.016666666666666666,9
370089,3,http://www.iphas.org/data/images/r370/r370089-3.fits.fz,halpha,A++,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
370090,3,http://www.iphas.org/data/images/r370/r370090-3.fits.fz,r,A++,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
370091,3,http://www.iphas.org/data/images/r370/r370091-3.fits.fz,i,A++,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
370143,1,http://www.iphas.org/data/images/r370/r370143-1.fits.fz,halpha,A++,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
370144,1,http://www.iphas.org/data/images/r370/r370144-1.fits.fz,r,A++,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
370145,1,http://www.iphas.org/data/images/r370/r370145-1.fits.fz,i,A++,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
649279,1,http://www.iphas.org/data/images/r649/r649279-1.fits.fz,halpha,D,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
649280,1,http://www.iphas.org/data/images/r649/r649280-1.fits.fz,r,D,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
649281,1,http://www.iphas.org/data/images/r649/r649281-1.fits.fz,i,D,36,Ra 33,29.02083333333333,65.73777777777778,0.021666666666666667,9
364676,2,http://www.iphas.org/data/images/r364/r364676-2.fits.fz,halpha,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
364677,2,http://www.iphas.org/data/images/r364/r364677-2.fits.fz,r,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
364678,2,http://www.iphas.org/data/images/r364/r364678-2.fits.fz,i,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
370086,4,http://www.iphas.org/data/images/r370/r370086-4.fits.fz,halpha,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
370087,4,http://www.iphas.org/data/images/r370/r370087-4.fits.fz,r,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
370088,4,http://www.iphas.org/data/images/r370/r370088-4.fits.fz,i,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
370089,4,http://www.iphas.org/data/images/r370/r370089-4.fits.fz,halpha,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
370090,4,http://www.iphas.org/data/images/r370/r370090-4.fits.fz,r,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
370091,4,http://www.iphas.org/data/images/r370/r370091-4.fits.fz,i,A++,37,Fe 6,29.10520833333333,65.47475,0.058333333333333334,9
370475,3,http://www.iphas.org/data/images/r370/r370475-3.fits.fz,halpha,A++,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370476,3,http://www.iphas.org/data/images/r370/r370476-3.fits.fz,r,A++,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370477,3,http://www.iphas.org/data/images/r370/r370477-3.fits.fz,i,A++,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370514,1,http://www.iphas.org/data/images/r370/r370514-1.fits.fz,halpha,A++,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370515,1,http://www.iphas.org/data/images/r370/r370515-1.fits.fz,r,A++,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370516,1,http://www.iphas.org/data/images/r370/r370516-1.fits.fz,i,A++,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370610,2,http://www.iphas.org/data/images/r370/r370610-2.fits.fz,halpha,A,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370611,2,http://www.iphas.org/data/images/r370/r370611-2.fits.fz,r,A,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
370612,2,http://www.iphas.org/data/images/r370/r370612-2.fits.fz,i,A,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
530548,2,http://www.iphas.org/data/images/r530/r530548-2.fits.fz,halpha,D,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
530549,2,http://www.iphas.org/data/images/r530/r530549-2.fits.fz,r,D,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
530550,2,http://www.iphas.org/data/images/r530/r530550-2.fits.fz,i,D,38,StDr Objet 16,31.702666666666666,60.17697777777777,0.006666666666666667,12
371569,1,http://www.iphas.org/data/images/r371/r371569-1.fits.fz,halpha,A++,40,Fe 8,32.54433333333333,65.42091666666667,0.013333333333333334,6
371570,1,http://www.iphas.org/data/images/r371/r371570-1.fits.fz,r,A++,40,Fe 8,32.54433333333333,65.42091666666667,0.013333333333333334,6
371571,1,http://www.iphas.org/data/images/r371/r371571-1.fits.fz,i,A++,40,Fe 8,32.54433333333333,65.42091666666667,0.013333333333333334,6
371572,1,http://www.iphas.org/data/images/r371/r371572-1.fits.fz,halpha,A++,40,Fe 8,32.54433333333333,65.42091666666667,0.013333333333333334,6
371573,1,http://www.iphas.org/data/images/r371/r371573-1.fits.fz,r,A++,40,Fe 8,32.54433333333333,65.42091666666667,0.013333333333333334,6
371574,1,http://www.iphas.org/data/images/r371/r371574-1.fits.fz,i,A++,40,Fe 8,32.54433333333333,65.42091666666667,0.013333333333333334,6
371569,4,http://www.iphas.org/data/images/r371/r371569-4.fits.fz,halpha,A++,41,Mo Objet 3,32.59945833333333,65.64961111111111,0.051666666666666666,6
371570,4,http://www.iphas.org/data/images/r371/r371570-4.fits.fz,r,A++,41,Mo Objet 3,32.59945833333333,65.64961111111111,0.051666666666666666,6
371571,4,http://www.iphas.org/data/images/r371/r371571-4.fits.fz,i,A++,41,Mo Objet 3,32.59945833333333,65.64961111111111,0.051666666666666666,6
371572,4,http://www.iphas.org/data/images/r371/r371572-4.fits.fz,halpha,A++,41,Mo Objet 3,32.59945833333333,65.64961111111111,0.051666666666666666,6
371573,4,http://www.iphas.org/data/images/r371/r371573-4.fits.fz,r,A++,41,Mo Objet 3,32.59945833333333,65.64961111111111,0.051666666666666666,6
371574,4,http://www.iphas.org/data/images/r371/r371574-4.fits.fz,i,A++,41,Mo Objet 3,32.59945833333333,65.64961111111111,0.051666666666666666,6
372316,3,http://www.iphas.org/data/images/r372/r372316-3.fits.fz,halpha,A+,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372317,3,http://www.iphas.org/data/images/r372/r372317-3.fits.fz,r,A+,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372318,3,http://www.iphas.org/data/images/r372/r372318-3.fits.fz,i,A+,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372319,3,http://www.iphas.org/data/images/r372/r372319-3.fits.fz,halpha,A+,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372320,3,http://www.iphas.org/data/images/r372/r372320-3.fits.fz,r,A+,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372321,3,http://www.iphas.org/data/images/r372/r372321-3.fits.fz,i,A+,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372661,1,http://www.iphas.org/data/images/r372/r372661-1.fits.fz,halpha,A++,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372662,1,http://www.iphas.org/data/images/r372/r372662-1.fits.fz,r,A++,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
372663,1,http://www.iphas.org/data/images/r372/r372663-1.fits.fz,i,A++,43,StDr 46,33.89424999999999,60.18358333333333,0.018333333333333333,9
369019,3,http://www.iphas.org/data/images/r369/r369019-3.fits.fz,halpha,D,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
369020,3,http://www.iphas.org/data/images/r369/r369020-3.fits.fz,r,D,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
369021,3,http://www.iphas.org/data/images/r369/r369021-3.fits.fz,i,D,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
369028,1,http://www.iphas.org/data/images/r369/r369028-1.fits.fz,halpha,A++,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
369029,1,http://www.iphas.org/data/images/r369/r369029-1.fits.fz,r,A++,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
369030,1,http://www.iphas.org/data/images/r369/r369030-1.fits.fz,i,A++,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
598854,1,http://www.iphas.org/data/images/r598/r598854-1.fits.fz,halpha,A++,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
598855,1,http://www.iphas.org/data/images/r598/r598855-1.fits.fz,r,A++,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
598856,1,http://www.iphas.org/data/images/r598/r598856-1.fits.fz,i,A++,45,Ra 46,37.570833333333326,56.56027777777778,0.02666666666666667,9
374627,3,http://www.iphas.org/data/images/r374/r374627-3.fits.fz,halpha,A++,47,StDr 61,38.84933333333333,63.05065277777778,0.21666666666666667,6
374628,3,http://www.iphas.org/data/images/r374/r374628-3.fits.fz,r,A++,47,StDr 61,38.84933333333333,63.05065277777778,0.21666666666666667,6
374629,3,http://www.iphas.org/data/images/r374/r374629-3.fits.fz,i,A++,47,StDr 61,38.84933333333333,63.05065277777778,0.21666666666666667,6
374630,3,http://www.iphas.org/data/images/r374/r374630-3.fits.fz,halpha,A++,47,StDr 61,38.84933333333333,63.05065277777778,0.21666666666666667,6
374631,3,http://www.iphas.org/data/images/r374/r374631-3.fits.fz,r,A++,47,StDr 61,38.84933333333333,63.05065277777778,0.21666666666666667,6
374632,3,http://www.iphas.org/data/images/r374/r374632-3.fits.fz,i,A++,47,StDr 61,38.84933333333333,63.05065277777778,0.21666666666666667,6
375020,4,http://www.iphas.org/data/images/r375/r375020-4.fits.fz,halpha,A,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375021,4,http://www.iphas.org/data/images/r375/r375021-4.fits.fz,r,A,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375022,4,http://www.iphas.org/data/images/r375/r375022-4.fits.fz,i,A,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375420,2,http://www.iphas.org/data/images/r375/r375420-2.fits.fz,halpha,D,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375421,2,http://www.iphas.org/data/images/r375/r375421-2.fits.fz,r,D,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375422,2,http://www.iphas.org/data/images/r375/r375422-2.fits.fz,i,D,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375423,2,http://www.iphas.org/data/images/r375/r375423-2.fits.fz,halpha,A+,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375424,2,http://www.iphas.org/data/images/r375/r375424-2.fits.fz,r,A+,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
375425,2,http://www.iphas.org/data/images/r375/r375425-2.fits.fz,i,A+,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
531760,4,http://www.iphas.org/data/images/r531/r531760-4.fits.fz,halpha,A++,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
531761,4,http://www.iphas.org/data/images/r531/r531761-4.fits.fz,r,A++,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
531762,4,http://www.iphas.org/data/images/r531/r531762-4.fits.fz,i,A++,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
948820,2,http://www.iphas.org/data/images/r948/r948820-2.fits.fz,halpha,A,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
948821,2,http://www.iphas.org/data/images/r948/r948821-2.fits.fz,r,A,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
948822,2,http://www.iphas.org/data/images/r948/r948822-2.fits.fz,i,A,48,Ra 32,39.89999999999999,57.20638888888889,0.008333333333333333,15
381464,4,http://www.iphas.org/data/images/r381/r381464-4.fits.fz,halpha,A+,49,LDû 14,46.09041666666666,62.30036111111111,0.016666666666666666,6
381465,4,http://www.iphas.org/data/images/r381/r381465-4.fits.fz,r,A+,49,LDû 14,46.09041666666666,62.30036111111111,0.016666666666666666,6
381466,4,http://www.iphas.org/data/images/r381/r381466-4.fits.fz,i,A+,49,LDû 14,46.09041666666666,62.30036111111111,0.016666666666666666,6
381467,4,http://www.iphas.org/data/images/r381/r381467-4.fits.fz,halpha,A+,49,LDû 14,46.09041666666666,62.30036111111111,0.016666666666666666,6
381468,4,http://www.iphas.org/data/images/r381/r381468-4.fits.fz,r,A+,49,LDû 14,46.09041666666666,62.30036111111111,0.016666666666666666,6
381469,4,http://www.iphas.org/data/images/r381/r381469-4.fits.fz,i,A+,49,LDû 14,46.09041666666666,62.30036111111111,0.016666666666666666,6
471533,4,http://www.iphas.org/data/images/r471/r471533-4.fits.fz,halpha,A++,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
471534,4,http://www.iphas.org/data/images/r471/r471534-4.fits.fz,r,A++,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
471535,4,http://www.iphas.org/data/images/r471/r471535-4.fits.fz,i,A++,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
471536,1,http://www.iphas.org/data/images/r471/r471536-1.fits.fz,halpha,A++,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
471537,1,http://www.iphas.org/data/images/r471/r471537-1.fits.fz,r,A++,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
471538,1,http://www.iphas.org/data/images/r471/r471538-1.fits.fz,i,A++,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
540957,4,http://www.iphas.org/data/images/r540/r540957-4.fits.fz,halpha,A+,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
540958,4,http://www.iphas.org/data/images/r540/r540958-4.fits.fz,r,A+,51,StDr 36,51.09508333333332,61.34447222222222,0.08666666666666667,12
